time_s,EMG_ch1_uV,EMG_ch2_uV
16.245,-37.693812527822,-17.4301260274902
16.2455,-7.62924869050239,-28.8669536698118
16.246,16.9299524557891,-34.1826466682462
16.2465,7.10016430745135,-23.5312789917104
16.247,-25.0495391217419,1.28885147845255
16.2475,-47.641733418426,24.518091116965
16.248,-49.334427695848,29.9772914827631
16.2485,-46.9517968933754,16.4643329822481
16.249,-58.6560527865892,-2.46653656923108
16.2495,-81.1631377598317,-13.0177070631616
16.25,-94.4691678885397,-12.1110473497856
16.2505,-82.5869747586147,-4.94961453972557
16.251,-47.629286696542,1.81745463782996
16.2515,-7.24220955208162,1.54865749218686
16.252,18.5789144672388,-11.5040218057464
16.2525,18.8121571858439,-35.7666068562292
16.253,-5.45507677923979,-58.8854516545338
16.2535,-42.9409827485521,-66.9342047802314
16.254,-76.8986746098858,-56.9957453531031
16.2545,-95.2884128741239,-36.7744509941261
16.255,-100.211463410657,-13.9555196386004
16.2555,-100.653008144075,8.3308349041543
16.256,-91.6970266301206,27.3037327489433
16.2565,-51.9347421960001,39.4643363637877
16.257,26.7838672444423,44.6686248897041
16.2575,115.521828153823,45.1870779515799
16.258,171.296517449982,40.2126461264883
16.2585,182.121830838148,27.9709961125028
16.259,173.293974502533,14.0357719916111
16.2595,169.42296367071,9.31381189904405
16.26,168.042706648256,16.4295644810832
16.2605,153.892870177386,25.2898292727293
16.261,120.508603823002,26.4485153174727
16.2615,69.5473188954693,22.3689822565183
16.262,5.42283992752644,20.525402097101
16.2625,-57.8831969250937,21.7734240619036
16.263,-97.9566351650328,22.077749491132
16.2635,-104.810825052311,20.6570281020808
16.264,-91.7507059825062,19.1408850169143
16.2645,-75.8035329677464,16.4427612439869
16.265,-57.7285252066219,12.0155810628044
16.2655,-31.6498548263726,11.2205606542819
16.266,-2.54949954445534,18.9779631030494
16.2665,19.5390031934003,29.1886042052426
16.267,32.7216621984204,29.0654429373968
16.2675,35.933126290706,15.1000793453084
16.268,18.7136437191924,-2.50139052067131
16.2685,-22.2569271080809,-13.0163013921951
16.269,-62.0681176421632,-16.0610709437097
16.2695,-65.344507397715,-16.666130791909
16.27,-28.4856983195077,-16.212186558941
16.2705,12.3323850510849,-13.2360482657578
16.271,21.1169546991732,-8.95619172256896
16.2715,-1.18478352398926,-6.36680669484422
16.272,-24.2401515155143,-5.38910400679399
16.2725,-23.1114016126251,-3.15434616961457
16.273,-0.59056552673575,1.58367470831105
16.2735,19.017426152405,7.48237426283373
16.274,14.7679892688422,13.2123349093616
16.2745,-9.3848052736017,17.715765193647
16.275,-28.2064413424632,18.2787309854885
16.2755,-22.8411124212901,12.2500521919776
16.276,-0.660613885793202,1.96023605489765
16.2765,17.1279452979297,-5.33685944233848
16.277,21.0635630450326,-5.16185368902464
16.2775,18.2247611944901,-1.70379296706837
16.278,17.4033600346838,-2.86456727138418
16.2785,20.3619785167131,-10.0262597959688
16.279,24.280966898931,-16.4305312353142
16.2795,22.6329983792035,-16.6865560741004
16.28,7.33796205854094,-14.1027988696545
16.2805,-19.3557669761003,-15.5909237352874
16.281,-39.5738440520402,-21.9365568377641
16.2815,-38.6508964239158,-27.429333803136
16.282,-25.2428167610002,-28.2335948547396
16.2825,-19.028512949775,-26.5711698315016
16.283,-22.1363192993493,-26.0200709105668
16.2835,-19.0363666953107,-26.8164555841081
16.284,-3.46301360419048,-27.3786622087768
16.2845,12.208790221337,-26.9891942097777
16.285,16.5937245161803,-24.9700216727665
16.2855,12.1187631280381,-20.1850273993868
16.286,4.89362890055084,-13.5064035658971
16.2865,-2.84492864357016,-8.09193793919488
16.287,-5.95062233978998,-5.07944696020788
16.2875,2.90828511683213,-1.74668292629868
16.288,19.8549087544041,3.74081319193519
16.2885,29.9966513840348,8.78493445173983
16.289,26.1014086730727,10.5690988001518
16.2895,15.2255868366488,10.8941502503287
16.29,3.92048302198727,12.9238055359233
16.2905,-8.9690231115739,15.3408254340079
16.291,-21.787814274885,14.1568862933682
16.2915,-28.8269816131576,9.07106509610433
16.292,-33.696104995417,3.66646493325999
16.2925,-45.1248980964017,-0.161990209298871
16.293,-53.279983801426,-3.87767512635837
16.2935,-32.564770172488,-8.49377280169947
16.294,19.6275765977665,-12.7830493745284
16.2945,68.4771677570166,-15.3460127375063
16.295,83.6626133822652,-15.1070631519237
16.2955,77.2138442581076,-9.99446694330707
16.296,78.6830981073369,0.966346420130903
16.2965,89.3203443873717,13.8103522997254
16.297,87.8002643627704,21.6362225680362
16.2975,71.1480191004643,21.4941008568026
16.298,59.3229958351811,16.4265858464714
16.2985,59.3118083926618,10.4237622013815
16.299,52.2308697351386,5.0068993367541
16.2995,22.8777456566787,1.56589242195633
16.3,-19.9727491728577,2.88874254541589
16.3005,-62.6059671135576,9.96246359959036
16.301,-107.29310707028,19.7986432520968
16.3015,-159.448346960855,28.3386298391193
16.302,-204.570135106143,33.5642644189295
16.3025,-215.139293591966,34.6712463993189
16.303,-181.942284355261,30.8138637374208
16.3035,-128.917092302743,22.545711166145
16.304,-90.3771740157713,12.9287252098487
16.3045,-74.6532240120192,6.08884597068068
16.305,-56.8700147846381,5.63181747240622
16.3055,-12.4246041571046,13.2668260655156
16.306,49.167755093376,25.3404406684993
16.3065,95.8599243590151,31.3902839686614
16.307,114.219730287992,22.2971609790366
16.3075,118.673089303119,2.48990461591923
16.308,116.466408521274,-11.3247412140936
16.3085,90.6085229664928,-8.14967746690914
16.309,35.9531777048258,4.13171638566196
16.3095,-10.7392348629253,8.29165621492896
16.31,-6.62525812144397,-2.36811350829724
16.3105,42.1061844097922,-19.0143186328777
16.311,90.1291114958141,-30.0984104043466
16.3115,111.337723492023,-32.5319702531763
16.312,115.90644283616,-29.6399415288301
16.3125,111.935689130689,-24.4561801821055
16.313,88.0962660929072,-18.60410703642
16.3135,45.1827037239212,-14.2658516977219
16.314,11.0378838039046,-13.0754735624505
16.3145,3.57516316905051,-13.6866507401057
16.315,3.14069645065526,-13.1457467089276
16.3155,-16.6368827068331,-11.1612098884809
16.316,-49.2198342083795,-11.5342260091672
16.3165,-68.4208436529853,-18.1666718922145
16.317,-66.3379894335211,-29.6683181484231
16.3175,-55.3038132851155,-39.2170508417229
16.318,-42.9454875024216,-41.4106648590698
16.3185,-28.083942937849,-38.9761601393785
16.319,-14.4389874109891,-40.1767612302323
16.3195,-7.1505840403471,-48.435206102678
16.32,-0.697063103299021,-56.9430133224773
16.3205,9.67832166766462,-55.7634975550256
16.321,9.54791424788096,-42.4192145890369
16.3215,-19.3909497907307,-22.694628824389
16.322,-66.9911056663035,-2.58849025273372
16.3225,-100.036639136613,16.5029583808915
16.323,-102.816489951582,34.6198159626345
16.3235,-92.8240981558003,49.4907482828934
16.324,-91.8951152331063,58.2204490541097
16.3245,-99.1420795571339,60.857119612175
16.325,-96.372647793431,60.5497882991289
16.3255,-63.9130282163283,61.0271348856439
16.326,9.67209373887553,64.4800212009762
16.3265,111.210190914979,70.22688995573
16.327,192.142824175262,74.1943579998535
16.3275,201.917389498285,71.1674340193906
16.328,146.090990501125,59.5847927530216
16.3285,86.2537907421199,43.9232893298323
16.329,63.7513539560071,30.8347295818912
16.3295,48.8765098878294,22.7242425655425
16.33,-7.3660653971331,16.5034048877662
16.3305,-94.6981046102912,9.32921513091622
16.331,-156.50531255998,3.82202161438595
16.3315,-169.520268996764,4.85469349609255
16.332,-163.934450809223,10.9320650174344
16.3325,-159.894392389833,12.1867570200891
16.333,-131.220633566661,0.0978696004720502
16.3335,-55.2990996522686,-22.1825155850194
16.334,36.71400023562,-42.644507022081
16.3345,92.59129041001,-52.8769811052351
16.335,101.836117077386,-53.6999639893554
16.3355,94.8335821205044,-48.7947320548415
16.336,92.8308710932659,-39.0733156912409
16.3365,90.5799712861147,-26.3536893288185
16.337,82.5192585507926,-16.7543610930724
16.3375,74.4622888758611,-14.3275948456622
16.338,66.7659188252201,-14.2696946251931
16.3385,52.0806208175536,-8.86313818379482
16.339,35.1400439137109,0.9100175574409
16.3395,32.0521014564941,5.7613872993236
16.34,43.3696859491739,0.146287483997916
16.3405,49.2972663750903,-11.8165415359928
16.341,40.3826486157545,-23.2819551376874
16.3415,32.6687528787745,-31.7162172239872
16.342,40.5871843599068,-36.918961573091
16.3425,52.970559181149,-37.5293356234568
16.343,50.9441199584809,-33.3830648453556
16.3435,35.5356663568581,-27.8164228516967
16.344,21.4613005038855,-23.8244075009179
16.3445,13.5263707104156,-20.3109345622688
16.345,4.57350773538529,-15.3973117355178
16.3455,-9.90915010319031,-11.1219742083431
16.346,-28.2615331017611,-11.0767058974849
16.3465,-48.0647461943892,-14.7519798129034
16.347,-64.3418652520757,-18.0156634440581
16.3475,-69.0590323475426,-18.8931234578532
16.348,-62.8059909598359,-19.5842186193576
